Split	Serial	German Text	English Text	German Gloss	English Gloss	German Gloss Token	English Gloss Token	Class
train	3455	am wochenende bleibt es wechselhaft immerhin ohne unwetter	on the weekend it remains changeable after all without storm	WOCHENENDE WETTER WECHSELHAFT ABER neg-GEWITTER	WEEKEND WEATHER CHANGING BUT neg-THUNDERSTORMS	WOCHENENDE	WEEKEND	0
train	3455	am wochenende bleibt es wechselhaft immerhin ohne unwetter				WETTER	WEATHER	0
train	3455	am wochenende bleibt es wechselhaft immerhin ohne unwetter				WECHSELHAFT	CHANGING	0
train	3455	am wochenende bleibt es wechselhaft immerhin ohne unwetter				ABER	BUT	0
train	3455	am wochenende bleibt es wechselhaft immerhin ohne unwetter				neg-GEWITTER	neg thunderstorm	0
train	3458	und nun die wettervorhersage für morgen sonntag den fünfundzwanzigsten oktober	and now the weather forecast for tomorrow, sunday, october twenty-fifth	JETZT MORGEN WETTER WIE-AUSSEHEN MORGEN FUENF ZWANZIG OKTOBER	NOW TOMORROW WEATHER LOOK LIKE TOMORROW FIVE TWENTY OCTOBER	JETZT	NOW	0
train	3458	und nun die wettervorhersage für morgen sonntag den fünfundzwanzigsten oktober				MORGEN	MORNING	0
train	3458	und nun die wettervorhersage für morgen sonntag den fünfundzwanzigsten oktober				WETTER	WEATHER	0
train	3458	und nun die wettervorhersage für morgen sonntag den fünfundzwanzigsten oktober				WIE-AUSSEHEN	LIKE LOOK	0
train	3458	und nun die wettervorhersage für morgen sonntag den fünfundzwanzigsten oktober				MORGEN	MORNING	0
train	3458	und nun die wettervorhersage für morgen sonntag den fünfundzwanzigsten oktober				FUENF	FIVE	0
train	3458	und nun die wettervorhersage für morgen sonntag den fünfundzwanzigsten oktober				ZWANZIG	TWENTY	0
train	3458	und nun die wettervorhersage für morgen sonntag den fünfundzwanzigsten oktober				OKTOBER	OCTOBER	0
train	3460	dabei wird milde atlantikluft herangeführt	in the process, mild atlantic air is brought in	IX REGION LUFT MILD KOMMEN	IX REGION AIR MILD COMING	IX	IX	0
train	3460	dabei wird milde atlantikluft herangeführt				REGION	REGION	0
train	3460	dabei wird milde atlantikluft herangeführt				LUFT	AIR	1
train	3460	dabei wird milde atlantikluft herangeführt				MILD	MILD	1
train	3460	dabei wird milde atlantikluft herangeführt				KOMMEN	COME	0
train	3463	in der zweiten nachthälfte lockert es im westen auf örtlich bildet sich nebel	in the second half of the night it loosens in the west, and fog forms locally	MORGEN OFT WEST AUFLOESEN NEBEL KOMMEN REGEN	MORNING OFT WEST RELEASED MIST COMES RAIN	MORGEN	MORNING	0
train	3463	in der zweiten nachthälfte lockert es im westen auf örtlich bildet sich nebel				OFT	OFTEN	0
train	3463	in der zweiten nachthälfte lockert es im westen auf örtlich bildet sich nebel				WEST	WEST	0
train	3463	in der zweiten nachthälfte lockert es im westen auf örtlich bildet sich nebel				AUFLOESEN	DISSOLVE	0
train	3463	in der zweiten nachthälfte lockert es im westen auf örtlich bildet sich nebel				NEBEL	FOG	0
train	3463	in der zweiten nachthälfte lockert es im westen auf örtlich bildet sich nebel				KOMMEN	COME	0
train	3463	in der zweiten nachthälfte lockert es im westen auf örtlich bildet sich nebel				REGEN	RAIN	0
train	3467	und nun die wettervorhersage für morgen mittwoch den ersten juni	and now the weather forecast for tomorrow wednesday the first of june	MORGEN WETTER WIE-AUSSEHEN MITTWOCH ERSTE JUNI	MORNING WEATHER LOOK LIKE WEDNESDAY FIRST JUNE	MORGEN	MORNING	0
train	3467	und nun die wettervorhersage für morgen mittwoch den ersten juni				WETTER	WEATHER	0
train	3467	und nun die wettervorhersage für morgen mittwoch den ersten juni				WIE-AUSSEHEN	LIKE LOOK	0
train	3467	und nun die wettervorhersage für morgen mittwoch den ersten juni				MITTWOCH	WEDNESDAY	0
train	3467	und nun die wettervorhersage für morgen mittwoch den ersten juni				ERSTE	FIRST	0
train	3467	und nun die wettervorhersage für morgen mittwoch den ersten juni				JUNI	JUNE	0
train	3473	am tag elf grad bei dauerregen im süden bis zweiundzwanzig grad in der lausitz	on the day eleven degrees with continuous rain in the south up to twenty-two degrees in the lausitz	ELF GRAD REGION SUED BIS ZWEI ZWANZIG GRAD REGION	ELF DEGREE REGION SOUTH TO TWENTY DEGREE REGION	ELF	ELF	0
train	3473	am tag elf grad bei dauerregen im süden bis zweiundzwanzig grad in der lausitz				GRAD	CITY	0
train	3473	am tag elf grad bei dauerregen im süden bis zweiundzwanzig grad in der lausitz				REGION	REGION	0
train	3473	am tag elf grad bei dauerregen im süden bis zweiundzwanzig grad in der lausitz				SUED	SUED	0
train	3473	am tag elf grad bei dauerregen im süden bis zweiundzwanzig grad in der lausitz				BIS	UNTIL	0
train	3473	am tag elf grad bei dauerregen im süden bis zweiundzwanzig grad in der lausitz				ZWEI	TWO	0
train	3473	am tag elf grad bei dauerregen im süden bis zweiundzwanzig grad in der lausitz				ZWANZIG	TWENTY	0
train	3473	am tag elf grad bei dauerregen im süden bis zweiundzwanzig grad in der lausitz				GRAD	CITY	0
train	3473	am tag elf grad bei dauerregen im süden bis zweiundzwanzig grad in der lausitz				REGION	REGION	0
train	3475	am freitag sonne und wolken ab dem nachmittag einzelne kräftige gewitterschauer	on Friday sun and clouds from the afternoon onwards, some strong thunderstorms	FREITAG SONNE WOLKE WECHSELHAFT NACH MITTAG IX KOENNEN REGEN IX	FRIDAY SUN CLOUD CHANGING AFTER LUNCH IX CAN KNOW RAIN IX	FREITAG	FRIDAY	0
train	3475	am freitag sonne und wolken ab dem nachmittag einzelne kräftige gewitterschauer				SONNE	SUN	0
train	3475	am freitag sonne und wolken ab dem nachmittag einzelne kräftige gewitterschauer				WOLKE	CLOUD	0
train	3475	am freitag sonne und wolken ab dem nachmittag einzelne kräftige gewitterschauer				WECHSELHAFT	CHANGING	0
train	3475	am freitag sonne und wolken ab dem nachmittag einzelne kräftige gewitterschauer				NACH	AFTER	0
train	3475	am freitag sonne und wolken ab dem nachmittag einzelne kräftige gewitterschauer				MITTAG	MIDDAY	0
train	3475	am freitag sonne und wolken ab dem nachmittag einzelne kräftige gewitterschauer				IX	IX	0
train	3475	am freitag sonne und wolken ab dem nachmittag einzelne kräftige gewitterschauer				KOENNEN	CAN	0
train	3475	am freitag sonne und wolken ab dem nachmittag einzelne kräftige gewitterschauer				REGEN	RAIN	3
train	3475	am freitag sonne und wolken ab dem nachmittag einzelne kräftige gewitterschauer				IX	IX	0
train	3477	in der nacht zum donnerstag muss von westen erneut mit lokalen unwettern gerechnet werden	On Thursday night, local storms from the west must again be expected	DANN DONNERSTAG WEST KOMMEN REGEN KOENNEN IX	THEN THURSDAY WEST COME RAIN IX	DANN	THEN	0
train	3477	in der nacht zum donnerstag muss von westen erneut mit lokalen unwettern gerechnet werden				DONNERSTAG	THURSDAY	0
train	3477	in der nacht zum donnerstag muss von westen erneut mit lokalen unwettern gerechnet werden				WEST	WEST	0
train	3477	in der nacht zum donnerstag muss von westen erneut mit lokalen unwettern gerechnet werden				KOMMEN	COME	0
train	3477	in der nacht zum donnerstag muss von westen erneut mit lokalen unwettern gerechnet werden				REGEN	RAIN	0
train	3477	in der nacht zum donnerstag muss von westen erneut mit lokalen unwettern gerechnet werden				KOENNEN	CAN	0
train	3477	in der nacht zum donnerstag muss von westen erneut mit lokalen unwettern gerechnet werden				IX	IX	0
train	3479	am tag scheint verbreitet die sonne hier und da ein paar quellwolken	during the day the sun seems to spread a few cumulus clouds here and there	TAG BEWOELKT SONNE DABEI	DAY CLOUDED SUN	TAG	TAG	0
train	3479	am tag scheint verbreitet die sonne hier und da ein paar quellwolken				BEWOELKT	CLOUDY	1
train	3479	am tag scheint verbreitet die sonne hier und da ein paar quellwolken				SONNE	SUN	0
train	3479	am tag scheint verbreitet die sonne hier und da ein paar quellwolken				DABEI	INCLUDED	0
train	3481	im laufe des nachmittags und abends breiten sich von westen schauer und gewitter aus die örtlich unwetterpotenzial haben	In the course of the afternoon and evening, showers and thunderstorms spread from the west, which have local storm potential	NACH MITTAG ABEND WEST KOMMEN REGEN KOMMEN KOENNEN GEWITTER	AFTER LUNCH EVENING WEST, RAIN COMES MAY COME THROUGHSTORMS	NACH	AFTER	0
train	3481	im laufe des nachmittags und abends breiten sich von westen schauer und gewitter aus die örtlich unwetterpotenzial haben				MITTAG	MIDDAY	0
train	3481	im laufe des nachmittags und abends breiten sich von westen schauer und gewitter aus die örtlich unwetterpotenzial haben				ABEND	EVENING	0
train	3481	im laufe des nachmittags und abends breiten sich von westen schauer und gewitter aus die örtlich unwetterpotenzial haben				WEST	WEST	0
train	3481	im laufe des nachmittags und abends breiten sich von westen schauer und gewitter aus die örtlich unwetterpotenzial haben				KOMMEN	COME	0
train	3481	im laufe des nachmittags und abends breiten sich von westen schauer und gewitter aus die örtlich unwetterpotenzial haben				REGEN	RAIN	1
train	3481	im laufe des nachmittags und abends breiten sich von westen schauer und gewitter aus die örtlich unwetterpotenzial haben				KOMMEN	COME	0
train	3481	im laufe des nachmittags und abends breiten sich von westen schauer und gewitter aus die örtlich unwetterpotenzial haben				KOENNEN	CAN	0
train	3481	im laufe des nachmittags und abends breiten sich von westen schauer und gewitter aus die örtlich unwetterpotenzial haben				GEWITTER	THUNDERSTORM	0
train	3489	der wind weht schwach bis mäßig im westen und nordwesten teilweise auch frisch	the wind blows weak to moderate in the west and north-west partly also fresh	HIER WIND SCHWACH MAESSIG WEST NORD WIND	WEIGHT WEST NORTH WIND HERE	HIER	HERE	0
train	3489	der wind weht schwach bis mäßig im westen und nordwesten teilweise auch frisch				WIND	WIND	1
train	3489	der wind weht schwach bis mäßig im westen und nordwesten teilweise auch frisch				SCHWACH	WEAK	1
train	3489	der wind weht schwach bis mäßig im westen und nordwesten teilweise auch frisch				MAESSIG	MAESSIG	0
train	3489	der wind weht schwach bis mäßig im westen und nordwesten teilweise auch frisch				WEST	WEST	0
train	3489	der wind weht schwach bis mäßig im westen und nordwesten teilweise auch frisch				NORD	NORTH	0
train	3489	der wind weht schwach bis mäßig im westen und nordwesten teilweise auch frisch				WIND	WIND	1
train	3492	am tag sieben grad im bayerischen wald und vierzehn grad am rhein	on day seven degrees in the bavarian forest and fourteen degrees on the rhine	MORGEN SIEBEN LAND VIERZEHN FLUSS	MORNING SEVEN LAND FOURTEEN RIVER	MORGEN	MORNING	0
train	3492	am tag sieben grad im bayerischen wald und vierzehn grad am rhein				SIEBEN	SEVEN	0
train	3492	am tag sieben grad im bayerischen wald und vierzehn grad am rhein				LAND	LAND	0
train	3492	am tag sieben grad im bayerischen wald und vierzehn grad am rhein				VIERZEHN	FOURTEEN	0
train	3492	am tag sieben grad im bayerischen wald und vierzehn grad am rhein				FLUSS	FLOW	0
train	3495	von norden wird es heute nacht zunehmend wolkiger hier und da gibt es regen oder schauer vereinzelt mit blitz und donner	from the north it will be increasingly cloudy tonight here and there there will be rain or showers occasionally with lightning and thunder	NORD HEUTE NACHT WOLKE KOMMEN IX KOENNEN REGEN BLITZ DONNER KOENNEN	NORTH TODAY CLOUD COMING IX CAN BE RAIN LIGHTNING THUNDER	NORD	NORTH	0
train	3495	von norden wird es heute nacht zunehmend wolkiger hier und da gibt es regen oder schauer vereinzelt mit blitz und donner				HEUTE	TODAY	0
train	3495	von norden wird es heute nacht zunehmend wolkiger hier und da gibt es regen oder schauer vereinzelt mit blitz und donner				NACHT	NIGHT	0
train	3495	von norden wird es heute nacht zunehmend wolkiger hier und da gibt es regen oder schauer vereinzelt mit blitz und donner				WOLKE	CLOUD	3
train	3495	von norden wird es heute nacht zunehmend wolkiger hier und da gibt es regen oder schauer vereinzelt mit blitz und donner				KOMMEN	COME	0
train	3495	von norden wird es heute nacht zunehmend wolkiger hier und da gibt es regen oder schauer vereinzelt mit blitz und donner				IX	IX	0
train	3495	von norden wird es heute nacht zunehmend wolkiger hier und da gibt es regen oder schauer vereinzelt mit blitz und donner				KOENNEN	CAN	0
train	3495	von norden wird es heute nacht zunehmend wolkiger hier und da gibt es regen oder schauer vereinzelt mit blitz und donner				REGEN	RAIN	1
train	3495	von norden wird es heute nacht zunehmend wolkiger hier und da gibt es regen oder schauer vereinzelt mit blitz und donner				BLITZ	BLITZ	0
train	3495	von norden wird es heute nacht zunehmend wolkiger hier und da gibt es regen oder schauer vereinzelt mit blitz und donner				DONNER	TO GIVE	0
train	3495	von norden wird es heute nacht zunehmend wolkiger hier und da gibt es regen oder schauer vereinzelt mit blitz und donner				KOENNEN	CAN	0
train	3497	von den alpen bis in den südwesten hält sich das sonnige und meist trockene wetter morgen noch	From the alps to the southwest, the sunny and mostly dry weather will hold up tomorrow	ALPEN SUEDWEST SONNE BLEIBEN MORGEN poss-SEIN	ALPS SOUTHWEST SUN REMAIN TOMORROW Poss-BE	ALPEN	ALPS	0
train	3497	von den alpen bis in den südwesten hält sich das sonnige und meist trockene wetter morgen noch				SUEDWEST	SUEDWEST	0
train	3497	von den alpen bis in den südwesten hält sich das sonnige und meist trockene wetter morgen noch				SONNE	SUN	0
train	3497	von den alpen bis in den südwesten hält sich das sonnige und meist trockene wetter morgen noch				BLEIBEN	STAY	0
train	3497	von den alpen bis in den südwesten hält sich das sonnige und meist trockene wetter morgen noch				MORGEN	MORNING	0
train	3497	von den alpen bis in den südwesten hält sich das sonnige und meist trockene wetter morgen noch				poss-SEIN	poss-BEING	0
train	3500	in schauer und gewitternähe sind sturmböen möglich	squalls are possible in showers and near thunderstorms	REGEN NAH STURM KOENNEN	RAIN NEAR STORM	REGEN	RAIN	3
train	3500	in schauer und gewitternähe sind sturmböen möglich				NAH	NOW	0
train	3500	in schauer und gewitternähe sind sturmböen möglich				STURM	STORM	3
train	3500	in schauer und gewitternähe sind sturmböen möglich				KOENNEN	CAN	0
train	3501	heute nacht neun bis vierzehn im süden unter klarem himmel fünf bis acht grad	tonight nine to fourteen in the south under a clear sky five to eight degrees	HEUTE NACHT NEUN BIS VIERZEHN SUED FUENF BIS ACHT STERN KOENNEN SEHEN	TODAY NINE TO FOURTEEN SOUTH FIVE TO EIGHT STARS TO SEE	HEUTE	TODAY	0
train	3501	heute nacht neun bis vierzehn im süden unter klarem himmel fünf bis acht grad				NACHT	NIGHT	0
train	3501	heute nacht neun bis vierzehn im süden unter klarem himmel fünf bis acht grad				NEUN	NINE	0
train	3501	heute nacht neun bis vierzehn im süden unter klarem himmel fünf bis acht grad				BIS	UNTIL	0
train	3501	heute nacht neun bis vierzehn im süden unter klarem himmel fünf bis acht grad				VIERZEHN	FOURTEEN	0
train	3501	heute nacht neun bis vierzehn im süden unter klarem himmel fünf bis acht grad				SUED	SUED	0
train	3501	heute nacht neun bis vierzehn im süden unter klarem himmel fünf bis acht grad				FUENF	FIVE	0
train	3501	heute nacht neun bis vierzehn im süden unter klarem himmel fünf bis acht grad				BIS	UNTIL	0
train	3501	heute nacht neun bis vierzehn im süden unter klarem himmel fünf bis acht grad				ACHT	EIGHT	0
train	3501	heute nacht neun bis vierzehn im süden unter klarem himmel fünf bis acht grad				STERN	STERN	0
train	3501	heute nacht neun bis vierzehn im süden unter klarem himmel fünf bis acht grad				KOENNEN	CAN	0
train	3501	heute nacht neun bis vierzehn im süden unter klarem himmel fünf bis acht grad				SEHEN	SEE	0
train	3506	von südwesten macht sich allerdings ein ableger des azorenhochs bemerkbar	from the southwest, however, an offshoot of the azores high is noticeable	SUEDWEST KOMMEN HOCH KOMMEN	SOUTHWEST COME UP COME UP	SUEDWEST	SUEDWEST	0
train	3506	von südwesten macht sich allerdings ein ableger des azorenhochs bemerkbar				KOMMEN	COME	0
train	3506	von südwesten macht sich allerdings ein ableger des azorenhochs bemerkbar				HOCH	HIGH	3
train	3506	von südwesten macht sich allerdings ein ableger des azorenhochs bemerkbar				KOMMEN	COME	0
train	3514	örtlich sind auch gewitter dabei	There are also local thunderstorms	GEWITTER KOENNEN	KNOW THUNDERSTORMS	GEWITTER	THUNDERSTORM	0
train	3514	örtlich sind auch gewitter dabei				KOENNEN	CAN	0
train	3515	am samstag zeigen sich richtung norden noch gelegentlich wolken	on saturday there are still occasional clouds towards the north	SAMSTAG IN-KOMMEND NORD DANN WOLKE	SATURDAY IN-COMING NORTH THEN CLOUD	SAMSTAG	SATURDAY	0
